x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39 x40 x41 x42 x43 x44 x45 x46 x47 x48 x49 x50 x51 x52 x53 x54 x55 x56 x57 x58 x59 x60 x61 x62 x63 x64 x65 x66 x67 x68 x69 x70 x71 x72 x73 x74 x75 x76 x77 x78 x79 x80 x81 x82 x83 x84 x85 x86 x87 x88 x89 x90 x91 x92 x93 x94 x95 x96 x97 x98 x99 x100 x101 x102 x103 x104 x105 x106 x107 x108 x109 x110 x111 x112 x113 x114 x115 x116 x117 x118 x119 x120 x121 x122 x123 x124 x125 x126 x127 x128 x129 x130 x131 x132 x133 x134 x135 x136 x137 x138 x139 x140 x141 x142 x143 x144 x145 x146 x147 x148 x149 x150 x151 x152 x153 x154 x155 x156 x157 x158 x159 x160 x161 x162 x163 x164 x165 x166 x167 x168 x169 x170 x171 x172 x173 x174 x175 x176 x177 x178 x179 x180 x181 x182 x183 x184 x185 x186 x187 x188 x189 x190 x191 result
4614.142 4116.814 3664.844 3241.895 2756.912 2574.289 2945.17 3219.757 3622.455 4248.082 4411.15 4402.798 3968.909 2952.683 1808.515 1557.323 2330.634 3739.135 4434.926 4748.046 5131.238 4824.915 3222.067 1923.398 2249.564 3430.266 4558.982 5137.584 4681.287 3600.376 3105.354 3339.965 4586.847 5582.756 5036.604 3702.966 2931.604 3804.36 4985.097 4739.113 3080.343 2110.854 2611.993 2956.065 2234.585 2130.744 3513.007 3132.23 2080.898 3259.035 4983.264 4902.347 5943.716 7530.009 6450.111 5058.191 5745.162 5854.094 7184.604 8774.504 6382.413 4196.451 6953.16 16850.35 23104.5 14398.81 10175.95 16056.15 18821.03 16054.14 14314.17 10906.5 10401.47 11486.41 18220.87 18848.64 19253.39 22521.39 21227.79 37686.44 30092.82 23452.22 15272.8 7230.648 12003.73 17175.92 27023.72 71910.42 46883.58 20592.88 16963.26 10314.13 15933.12 73286.89 40353.54 16924.48 13505.96 9055.132 6456.061 4310.601 4126.624 5572.297 7595.021 9360.978 3218.507 2222.813 2097.131 1352.761 2536.771 3343.673 5727.057 8010.178 7058.789 3235.378 1600.079 1562.204 1828.54 3608.226 1963.558 1832.839 1687.946 842.679 1257.191 1388.859 1359.002 3399.368 1708.365 1323.798 914.1966 1314.148 1549.769 1289.367 3902.055 2239.929 494.7423 1819.924 3473.407 1568.241 1781.261 1124.899 612.5348 646.8525 1182.296 1043.38 1084.861 1395.783 1318.463 1208.28 855.4285 831.9009 948.3668 1088.274 737.8995 926.7728 1956.371 3259.132 5533.431 4011.008 4821.255 2062.193 2000.508 829.8528 1243.957 1850.626 2930.842 3425.801 2349.379 3696.614 6001.206 2843.946 3581.551 4237.507 1519.393 792.9002 776.5451 957.513 1310.165 1114.069 2245.43 3281.138 2034.412 1805.724 1222.968 739.3298 525.7741 1072.201 1575.478 1854.369 2000.117 1617.023 1167.79 reb
589809.8 619127.3 661232.2 647011.9 588314.9 543591.2 448702.8 363768.5 307949.6 300263.4 452452.9 580523.5 693117.4 880702.6 961068.5 906325.2 710569.2 455798.6 306660.3 412052.1 644666.6 1091592 1557140 1699139 1417019 857731.7 730682.7 1253852 3268558 5408948 6718152 7795702 8656457 8836589 7841172 6267761 4106081 1589329 892258.1 1576651 1895946 1187780 547122.9 701305.7 1224659 1196690 707007.7 770113.7 1023992 785846.4 430105 660198.8 598958.5 464699 1165877 1814653 1714807 1039820 499260.8 379921.4 407410.5 388902 220329 284124.7 258011.6 270011.1 362857.6 258256.1 826535 1647126 1748188 752518.6 440738.2 410822.8 367853.4 304401.7 367956.2 345255.1 718914.6 669158.3 371298.1 311640.9 246281.8 299666.2 348389.8 447393.7 950787.9 3131474 1808779 601750.1 532107.9 618031.9 1092196 3251486 1477564 456533.9 293066.1 216960.1 191776.3 253272.4 170788.6 186461.9 370385.3 1354686 377363.5 150165.3 101975.3 198722.4 213274.7 197594.4 301954.6 949488.9 348412 212127.6 183836.9 266467.1 525557.3 1656205 407552 177526.8 91378.32 90839.7 260642.8 88945.99 357214.8 558224.9 520001.3 880304.7 156551.7 90870.93 125474.7 188288.2 105181.1 135740.6 689728.3 274154.3 80272.41 83379.2 67749.04 30848.35 215182.8 380095.4 396104.5 178309.3 53663.27 53082.91 228385.5 52525.58 191782.7 216576.2 110141.4 85242.5 42489.5 33411.97 175585.3 118296.1 42889.25 26765.18 151837.7 75505.78 34935.58 68350.28 113404.3 75980.27 52850.51 55284.74 115451.3 69956.89 19334.6 78485.93 67564.13 15384.51 54047.58 37222.43 28194.06 49304.07 37582.09 19843.52 83053.6 35070.46 22422.35 29766.63 40236.86 39280.77 42504.28 16180.64 18082.88 54035.09 22013 30540.11 38169.26 reb
623569.2 722289.4 837027 875485.1 903914.5 896006.8 795396.5 716894.1 568577.1 379828.4 396952.2 459456.7 632567 937624.4 1131647 1163504 1013025 696211.5 507137.5 473992.6 558185.9 969112.3 1582414 1864528 1652496 1125813 811868 1124664 2913478 5001897 6253052 7254206 7980083 8032027 6978766 5419705 3417263 1255483 759278.6 1348974 1479282 840601.7 379262.5 518582.7 832994.4 700961.8 364009.8 449878.5 530162.4 346253.1 235669.6 317755.1 252821.9 193676.8 313813.4 565814.9 882657.6 944381 491587.1 271587.2 419489.8 239139.4 277231 240131.5 166879 209026.2 96591.41 153597.7 204334.3 537635.8 783783.3 380736.3 279951.6 244075.2 242822.5 197257.7 205854.5 219918.5 236662.6 465818.8 237164.4 92461.16 99224.91 100621.5 105767.1 116324.5 142607.2 238814 104800.7 76286.59 70565.42 72258 67391.67 90459.88 96604.27 68150.11 61836.91 67487.11 143038 181323.8 80730.84 60736.87 61842.75 67958.93 48515.61 53223.23 43846.87 63999.43 62682.93 50120.66 52630.82 91377.51 46396.64 44909.28 52019.59 39976.93 39148.81 39750.72 38257.88 32797.01 37955.45 37383.13 38971 28517.42 30870.7 31698.52 26686.94 27787.3 26017.29 26672.61 25549.4 25062.08 24647.06 22622.35 22460.47 22170.82 21559.09 19115.41 19548.48 19884.39 20020.06 19104.37 17998.43 17457.69 16876.84 15880.51 15278.38 14166.02 15190.89 14327.45 13276.09 14474.08 13828.58 12567.54 11998.82 11484.48 11470.67 11035.02 10871.38 9784.322 10679.68 9978.268 10587.46 8870.653 9640.972 9574.213 8477.595 9272.717 8338.706 8440.884 8164.933 8342.914 8226.406 7271.654 7615.952 7992.529 6879.117 6938.947 6488.909 6284.182 5997.621 5716.333 6389.082 5565.85 5441.018 5293.432 5179.672 5486.996 4673.303 4636.02 4668.297 reb
388351.9 432610.8 484446.3 501322 514123.9 510621.6 467867.6 434264.6 371873.9 260562.3 207049.5 187028.1 240796.1 338111.2 425326.9 461994.1 438401.2 359486.4 310062.8 250482.5 185049.6 204960.2 340590.4 447942.8 448718.1 406548.7 349511.7 318731.2 371968.4 460141 491742.1 478346 373088.3 240200.9 176158.2 163636.4 167552.4 250943.6 398839.8 533201.4 544314.6 318361.8 188855.6 348181.3 571143.8 472321.6 423576.7 799554 904290.6 557845.3 721099 1359359 1000610 1200449 3667944 5986773 6477316 4705599 1737535 928467.6 1149538 559537.1 693988.8 396617.4 369744.2 320324.1 255928.6 281026.8 197312.5 230413.5 183506.3 160914.2 182306.9 151382.2 165428.4 153471.7 141238 152783.3 276455.4 667930.5 437518.3 103508.6 84788.09 34721.89 53505.6 123265.4 242364.3 986381.1 822132.2 225625.7 165297 159949.4 277423.7 1279529 787035 300369.1 222559.2 197657.8 167955.8 157572.2 233288.4 286907.4 440356.6 2165898 784933 252097.6 195464.2 126487 125548.1 123820.7 223097.7 1068592 367718.5 169999.4 131400.8 106156.1 122856.7 269000.3 72142.51 64800.61 64384.84 62246.02 109727 88364.2 64942.02 237842.3 85581.62 200896.7 26416.46 22206.12 21184.08 75563.57 39502 31543.56 35172.22 73234.88 25414.37 25003.1 23321.02 22190.82 18065.77 45352.96 34225.89 94009.56 23689.8 19132.38 21682.79 18244.82 17980.7 36683.55 16162.92 17597.73 17750 16087.49 15150.2 17428.61 13340.69 12515.54 12216.9 22161.87 17055.48 12063.63 11694.32 12258.56 10948.78 10793.1 10571.13 11915.03 12173.41 10374.74 10198.48 10081.88 8746.756 8479.541 10324.28 8133.978 8175.878 8433.988 7839.52 8376.328 7904.279 7071.615 7363.042 6681.004 6534.45 6676.723 6110.362 6042.365 5641.385 5302.931 5134.643 reb
788943.3 820275.3 868583.2 843116.8 751794.2 686221.6 546340.6 423418.8 335597.8 330278.5 557623.9 756458 917567.3 1189633 1316211 1257423 995768.4 590273.1 353699.1 500536.8 812634.5 1496981 2233187 2521938 2175994 1390259 1087436 1720282 4604728 7856675 9900771 11625222 13102792 13550676 12165143 9849430 6537616 2555358 1378500 2449095 3039222 1971351 903164.9 1065565 1864354 1841878 901449.2 868564.7 1341680 985204.8 699516.1 1261840 1275891 630183.8 751878.3 1265694 1087549 542110.4 375945.7 863158 1406964 1328248 1057024 1095658 1028006 745783.1 660215.3 666253.6 479894.4 881955.4 1108930 657444.2 632025.4 910096 441540.3 538523.8 371918.2 450192.8 428674.5 403274.2 504801.7 316617.9 339388.1 486928.7 256736.9 135248.5 284229.8 492545.1 426471.3 246783.6 150128.1 350278.1 482506.7 582263.3 386125.9 202359.8 284838.2 163156.4 230765.1 190235 170014 155964.3 276006.6 548061.2 298532.1 145595.5 106595.4 179866.1 128432.3 146101.6 178393.8 409080.1 81902.78 88746.11 269345.6 119203.6 69192.64 367493.4 183318 105726.5 77013.13 66317.02 200514.5 253180 77575.3 90351.05 60855.93 152895.8 70095.19 53599.23 50737.83 61761.97 76282.71 83151.71 69093.68 184740.1 52934.25 46893.29 89439.72 62871.97 72505.32 78253.11 61096.37 56742.2 96630.07 31607.16 65178.18 63461.63 63684.89 120972 56669 69924.39 56018.18 35840.62 31711.89 28028.61 62196.52 27830.66 26715.65 28601.44 57258.55 31337.82 34877.75 19657.44 54173.69 63205.36 57478.42 36547.75 33780.03 36495.79 22389.39 25419.19 23119.95 29706.42 24127.51 41947.68 44857.57 43509.5 39446.09 30012.26 26955.78 24254.05 25589.61 33971.87 57424.93 60994.23 46659.58 28217.71 36093.6 27745.59 55466.56 reb
78248.8 91195.83 88980.77 132311.2 221731 274051.6 326975.3 380977 427022.7 510657.9 570199.8 595742.6 601752.7 605798 587256.7 554625.1 517878.3 485423.1 470195.4 461728.4 447971.7 446268.4 495265.3 603144.2 732142.9 888947.5 1056623 1218071 1408723 1545962 1588475 1602922 1587247 1554851 1497504 1413446 1255875 954311.8 673573.8 381834.1 144718.9 159330.4 224099.2 231495.1 258265.4 320793.3 334641.6 222549.7 99377.08 148374.6 364190.8 580701.9 863712 1187485 1482692 1697886 1738466 1516955 1081407 797885.1 752720.7 600330.4 388382.2 395025.6 637459.7 681513.7 438920.2 385581.9 1014971 1742299 2014195 2295116 2062022 1533924 1916515 2682114 3185096 4021559 4590254 3076940 767679.8 1136396 1837288 1358554 982208.9 561584.4 582921 1027833 605050.1 463812.7 377269.1 274040.7 644746.4 963970.7 664805.1 581722.7 274751.9 225542.7 556079.4 406111.7 381327.2 519480 516728.6 664158 787773.1 347446.3 435857 602619.9 528345.3 568715.2 352334.2 1001532 416202.4 576182.2 479749.8 524540 340808 395351.1 208110.1 122360.2 113663.2 41744.01 135673.1 114759.2 192799.4 294903 325998.5 563435 174400.6 215261 154437.9 264658.6 133722.1 97041.24 148771.7 401690.7 172201.7 181233.7 161479.9 157631.1 300178.2 588911.4 165090.4 237008.7 124493.3 98873.9 88062 114487.1 129652.6 201114.3 111379.3 121767.7 84529.35 82191.99 170993.5 123917.8 56329.6 119516.1 75242 114747.3 71923.21 110910.9 140675.1 85891.3 99505.3 148064.5 89976.38 169377.9 80002.09 75356.75 83187.6 141935.3 144858.2 148802.7 76516.84 100910 116411.5 85723.12 81492.35 108362.7 146899.3 116731.1 84047.34 113872.8 119018.3 101729.3 110945.1 117154.6 91958.23 142436.9 145316.3 reb
221798.1 232300 247391.7 242213.6 220542.2 204161.3 167647 135541.7 109008.7 101989.4 158167.3 209279.7 255259.4 333427.1 371907.4 358577.6 288071.1 172550.7 105211.5 140211.3 219419.4 406264.7 610574.2 688350.7 588049.5 369078.8 305296.4 506593.7 1337810 2252477 2824032 3302915 3704161 3813273 3407052 2742472 1807517 700245.5 382617.2 678699.8 823932.5 514689.1 228326.3 287291 505256 480440 237013.4 252769.7 362897.1 255303.9 168326 282962.3 239817.7 144734 298521.9 452530.6 466714.9 411289.8 237929.3 127592.9 201033.9 129470.2 171305 173017.1 106933.8 138221.9 98980.91 153604.3 189965 424646.9 449938.5 210944.3 161769.1 140692 175709.1 106284.9 136813.6 157472.5 131143.9 273153.7 169455.1 46400.67 61284.83 44911.6 74916.26 104895.8 146613.9 401033.2 185863.1 52196.36 51458.02 45799.9 72253.36 249830 151717.6 63206.17 42669.56 55021.84 77739.68 87076.72 38824.61 36861.92 63674.74 84742.08 37510.23 25214.44 25805.93 39040.61 41833.09 31698.09 46976.06 82672.05 56564.28 28973.68 21268.44 28250.57 30711.43 43243.27 19058.79 26172.84 24829.69 20339.23 19979.54 16859.36 14387.18 30661.52 22685.74 18942.19 16201.52 18322.5 18204.12 15337.09 16218.38 17389.02 13557.17 21311.28 15521.36 9531.725 9867.996 13480.02 15759.56 18310.2 12537.01 12124.02 10926.77 10931.14 10133.1 14703.21 11153.25 11661.18 8148.63 9625.707 9642.662 9232.577 10130.82 8149.762 9669.222 10001.89 8204.303 9315.019 8554.257 8690.468 6695.506 8886.647 9087.25 9543.471 5025.308 10133.71 7751.829 8076.423 5548.993 6717.702 6556.041 8548.13 8396.399 7469.902 7519 9314.288 6779.315 7154.87 5533.236 4914.467 5343.018 4690.208 7906.031 6734.078 6186.411 8896.783 5410.804 8343.504 7251.929 reb
167799.1 177988.4 187962.9 197270.2 213851.7 221594.1 225443.4 230222.8 232636.7 238821.3 248131.3 253464.7 262224.9 278212.9 289510.2 289275.4 275043.4 254266.1 241878.6 247279.9 276082.6 348234.4 514010.6 699751.3 837271.8 998697.7 1200610 1454274 1934715 2456297 2795329 3088222 3354805 3457820 3268784 2933529 2446773 1788889 1351645 1028081 703849.5 536282.3 515721 551268.5 530381.8 389514.9 266348.1 327852.2 403019.2 439673.9 482991.9 477299.5 352035.1 217334 169452.3 178846.8 274597.1 327866.2 186715.2 178612 290592 338267.8 410946 270466.1 312187.7 498241.9 525000.9 992508.1 1165506 545294.4 247229.7 386877.7 389767.9 286121.7 161897.6 311789.9 294514.6 129538.4 373313.7 735738.2 401922.4 598390.9 251967.6 174072.6 250852.1 483909.4 458860.3 573983.8 452604 173816.7 261630.6 514144 756232.1 2356350 2200246 616067.8 336789.2 369940 354755.6 294051.4 324454.7 348091.8 634062.5 1998223 903753.6 320565.7 191955.3 139524.6 101850.7 96024.51 118918.4 250463.8 90568.4 63922.96 82847.34 178009.5 131261 240185.1 142068.7 250408.2 172122.2 95787.6 114890.2 103938.3 85723.42 294367.9 113198.2 264912.6 75773.35 99826.37 134958.2 360576.7 143463.3 38387.95 89452.04 140977.6 126862.9 115550.7 57203.21 54245.41 64860.06 183971.9 111742.7 49294.61 55121.49 69807.39 86982.71 61235.05 34946.53 120781.6 41598.37 63000.29 88346.02 56815.37 47632.24 92084.9 86316.23 36247.06 69486.6 78898.38 48594.82 50399.2 32690.29 55006.63 22407.93 50055.44 70570.87 32917.04 18865.61 18653.72 24333.9 26709.02 18307 25431.53 32035.9 17564.05 16624.21 31158.75 24343.33 21463.63 25616.8 14098.52 12728.34 27348.65 15457.21 11490.31 14904.99 12189.41 11335.84 12660.17 12395.29 reb
192831.4 201846.1 212008.5 216571.2 221785.1 222739.8 216249.7 211526.3 201810.2 185136.4 176880.8 174132.3 185292.2 209749.6 240803.7 267058.4 282344.5 288879.7 290131.4 297248.5 320891 366398.8 455590.2 526854.7 529359.2 485418 397905.2 306253 370974.6 607512.2 841220.3 1054317 1260530 1353070 1236426 1012470 672701.2 267450.8 158214.9 291919.5 398709.4 367147.6 301828.9 245703.2 217906.5 245433.5 316940.6 394529.4 435927.5 440642.8 476070.4 613550.7 697268.3 569248.6 658312.7 1207088 1682056 1578803 801588.6 325656.5 468173.6 321990.1 222474.3 202283.7 255483.4 420577 532452.1 778277.4 819475.5 625298.5 886542.5 737362.8 550474.3 384080.6 186473.2 288993.7 250956.3 463539.6 824742.7 459310.6 248723.2 616212.2 640689 525011.8 440761.1 632510.1 967544.4 697300.6 898460.2 565341.6 364937.5 250866.7 229283.8 318895 698122.4 288098.8 289201.4 149891.5 216693.7 242293.5 243637.1 225326.1 473437.9 543593.3 115806.1 84380.89 82215.76 421084.5 208454.6 101458.3 201053.9 476859.5 157228.3 86586.37 64465.41 73704.08 89979.37 293529 101068.2 113912.2 75049.34 55424.55 153824.6 231167.4 163630.4 154819.7 260032.9 220420.9 104701.4 100674.7 172203.2 158497.4 132622.1 113841.4 189616.8 265296.2 60251.35 74767.98 41310.62 60347.3 186941.2 127554.9 79790.84 107392.1 70220.89 112659.6 76652.98 84206.93 109533.6 238709.4 126678.8 154724.7 70305.26 45538.98 70976.82 77237.98 90384.88 76888.47 58937 147591.2 44205.71 44373.03 53294.54 61410.21 45723.45 65626.1 54034.34 63007.88 25278.24 39109.36 63065.54 33558.76 31758.19 48086.27 36926.14 44873.42 16874.25 32944.55 41971.31 50143.94 13067.77 29157.68 27974.7 36756.05 15230.87 14604.16 24630.36 23134.69 15234.86 18512.99 16655.74 reb
357493.9 414794.7 481837 503490 518109.7 512466.3 450864.7 402899.1 306037.3 193304.7 215224 266679.2 380922.5 584780.2 717342.2 751578.2 672576.9 481032.9 365490.7 295466.9 303573.1 526697.2 947298.2 1163698 1051680 722676.7 522793.2 742948.9 2007932 3530797 4497532 5319938 6044194 6293359 5694487 4664660 3173824 1328414 674410.7 1031373 1289956 828921.2 372615.6 458599.9 797888.9 732609.5 404878.6 589132.8 751428.9 471295.2 418147.8 798732 631649.4 472212.9 1291124 2069345 2051244 1292549 398389.5 166560.8 138266.7 147741.5 234144.1 178816.2 201590.3 227547.4 169542.5 244697.9 262056.6 618897.1 643993.4 335059.5 215267.1 111969 176778.6 214148.6 243438.6 394047.2 441219 1093315 935278.4 370299.1 316319.9 211081.2 190873.1 203278.2 136670.6 252363.8 171275 126552.2 117355.9 144870.1 192987.5 869059.4 593969.2 234280.4 154046.5 118283 75520.29 148184.1 191174.6 188786.6 333232 1004200 466398.1 174004.9 189840.5 429614.7 183004.1 74127.96 90961.56 109209.7 56887.87 58388.36 63922.72 71488.38 90307.02 288792.8 85983.92 20872.37 23906.9 24377.47 78402.95 139903.9 49571.49 89429.78 57411.72 176357.7 51094.54 25820.95 21520.41 86626.46 36261.84 25242.73 25798.24 47835.83 35125.52 70917.54 47304.44 22307.24 20081.82 97205.87 38332.63 27218.53 65490.38 53589.73 37655.27 77607.74 23444.93 77825.16 21828.72 36506.68 18696.86 18950.98 12207.93 15570.75 28475.65 19344.45 35699.36 63708.12 13496.22 20194.61 11596.63 23675.98 15926.49 16413.52 20237.5 12265.51 14650.3 19798.3 17167.94 16975.68 12667.17 9248.229 9370.582 7392.577 12696.59 9862.072 10365.84 7787.97 6033.064 11818.22 6497.995 8184.772 7107.458 5735.963 5578.843 5774.759 5289.117 5113.683 5511.778 reb
136967.1 136398.7 135134 142566.7 165820.3 181099.4 208805.9 234493 263315.4 316209.3 356128.4 373712.3 375514.3 371110.9 344371 301614 253317.9 210979.2 191045 180995.4 161764.9 152479.7 209822.1 351132.1 519143.7 712813 910192.2 1089643 1262296 1331377 1272010 1138501 809781.3 428412.4 307414.2 415592.2 616937.7 681073.9 582107.3 387889.1 212330.2 203078.9 215137.4 149307.7 136101.4 247542.7 339915.8 369913.9 391427.3 359399.5 295953.9 438232.2 641283.1 674068 930003.1 1511141 1916362 1713233 890632.7 276792.2 273365.1 273713.6 195811.4 220939.9 531976.9 485112 319524.8 721312.5 1462382 1396739 1019325 1143874 496221.1 300023.7 217999.1 219662.7 373995.9 300125.9 481563.7 403469.7 823928.2 427812.5 158120.8 244641.6 195897.6 105725.3 440853.7 482371.9 297060 139500 51696.64 70242.71 113656.9 381432.5 176999.6 67543.78 36582.37 34323.94 45300.31 64020.93 22053.01 31196.93 50417 140897.1 160487.6 50646.36 73896.71 149425.2 95341.31 39655.66 37913.57 132763.2 59926.9 39740.18 33890.21 28073.36 20434.22 35427.13 30244.23 42968.63 32181.95 23208.17 35307.78 30735.45 24163.36 45937.72 19822.21 29159.6 18075.66 12895.97 14050.15 27516.16 17643.02 21182.56 11396.08 23319.16 37741.94 29344.65 17526.96 11708.03 20784.95 32762.18 9636.687 29179.21 9737.056 27155.12 15506.71 10361.23 12448.68 45627.53 21803.64 18689.2 24463.25 14543.6 24533.93 22097.23 12161.73 11524.49 20889.27 18746.15 25248.3 23408.12 12790.57 16308.29 20998.99 19547.7 10952.29 13952.63 13765.91 18556.37 14277.74 14961.08 10075.36 22445.8 15510.28 13332.54 14587.61 12724.88 10712.58 13246.67 6462.327 14528.33 11813.98 7946.782 15322.54 12182.66 8588.49 8890.05 11257.99 10586.95 10882.88 reb
234301.1 270943.9 305797.6 346287.6 425803.5 466590.4 500145.5 536584.5 557500.6 586729.1 579853.6 570114 533801 451641.1 344727.5 243359.3 200763.3 239981.5 281437 348381.6 487258.8 644961.2 942064.9 1289232 1551418 1810671 2043772 2228572 2356777 2361795 2269491 2138121 1947433 1811847 1791682 1793833 1721766 1470338 1175251 827795.2 415182.2 148659.5 62157.08 114984.7 266176.7 412713.9 437773.9 268144.5 163874.5 316692.8 552139.2 594773.5 636268.2 918768.3 1250838 1339006 1171849 1105152 1191002 1028813 658144.4 343970.6 151305.1 267498.7 436686.5 333750.2 518290.4 967931.6 1341431 1827699 1887790 1241105 616926.6 362762.7 464840.6 279737.1 197570.3 280648.8 151572.4 267750.5 518614.4 352494.3 131635.6 179106.2 126787.9 211591.1 129500.4 215653.4 260414.7 168031.9 166541.6 72270.34 99808.33 56561.89 51265.85 62845.69 59298.88 76908.45 42631.99 50074.61 78243.18 91059.55 171338.5 131969.1 124600.5 91854.95 37152.81 26448.31 34774.54 47678.69 113633.1 289752.4 156772.5 60637.22 58015.63 63903.02 111660.4 355952.4 159141.7 75572.95 54323.1 46579.07 35403.84 57773.25 102781.3 327478.3 118704.9 160168.8 111071.9 74539.22 59616.41 206395.6 57398.76 39272.57 103936.9 505708.7 104679.2 47518.53 25552.43 28542.29 58212 208479.3 51031.16 125920.8 35136.95 20973.67 14526.63 22988.93 42273.05 97436.51 20044.48 17103.42 9570.771 15077.23 20269.11 24241.22 12513.45 11704.65 12452.94 31150.56 9723.747 14567.85 15210.5 26489.19 15495.86 18957 17937.66 29710.96 14289.6 36849.09 59108.79 15457.44 15715.96 39055.04 14495.17 23867.13 24336.03 14307.06 13724 30070.14 23638.16 21846.64 15509.46 17708.4 15458.65 29553.53 25627.68 13476.76 22727.07 25930.02 47080.83 reb
444459.6 528136.7 624897.1 660647.1 693655.4 692737.6 616952.8 559355.7 437115.8 264846.3 262155.1 296914.7 441458.8 698470.8 863555.2 902367.7 797613.2 552339.2 405016.5 350262.2 389700.5 693468.2 1193002 1435256 1285480 881306.6 621135.4 850342.8 2251288 3915150 4922915 5738446 6349974 6422298 5595370 4348839 2721788 995240.6 652777.9 1175611 1241790 650929.6 304334.4 518662.1 827194.9 639336.7 371342 592101 634473 348480.4 400304.9 697492.5 464468.1 483471.3 1278532 1847301 1765489 1120422 369495.5 192285.6 244020.7 131295.7 162914.2 108716.1 138511.4 144703.5 183433.5 221022.6 382205.8 984025.6 935268.9 293318.6 160326.4 117792.7 86447.22 62229.83 60983.78 96021.94 151036.9 456848.2 383103.3 84935.07 53755.63 59589.76 41817.81 41620.12 63846.66 192447.1 93743.39 31463.95 17918.71 22916.61 24188.8 85027.04 52756.33 19984.73 12621.46 13831.4 57538.78 94435.89 37001.82 34319.11 35684.1 116415.9 49677.18 27959.63 21512.99 30357.19 25074.77 15922.72 20705.54 54236.55 26882.2 26645.43 56401.22 21858.91 23147.27 46562.62 19813.1 21448.56 20431.84 16423.57 26153.89 31833.87 9584.579 23924.53 17403.38 20393.45 11670.23 13261.93 17781.35 39791.62 14991.3 18915.54 13523.28 18815.78 14274.32 15000.83 14381.46 17902.07 20669.12 22949 15735.5 10080.15 10392.92 11912.29 11948.51 16879.73 8768.018 19722.74 11726.78 9498.84 9913.911 9155.179 7778.452 8121.017 6213.711 5595.313 5060.727 17482.22 14961.85 6359.296 2483.848 3607.524 2534.004 1795.705 2904.191 2116.525 3804.449 7173.02 4102.724 3536.679 2285.885 4236.893 3697.868 1980.996 3133.694 4190.872 4252.774 3457.751 1575.568 2575.263 1409.526 1538.867 2094.508 1830.375 4213.207 3627.659 2022.16 2479.595 3440.68 reb
2021773 1692849 1413929 1008263 764527.6 629290.8 1110267 1566937 2003050 2756410 3164524 3309147 3116438 2546993 1494242 1268378 2174296 4353561 5503626 6631764 8779505 10610637 12238171 12830382 12276027 11121212 9477640 7498655 4351209 1779476 1331602 1739902 2430036 2464274 1622811 735503.1 788587.7 1292865 1326313 800754.3 549730.4 1065973 1432935 1477478 1583782 2011500 2519956 2513061 2190769 1960241 1784458 1432187 1046699 932475.9 830314.4 602762.5 608194.3 741206.6 751944.9 684889.4 430382.8 260878 261660.9 157171.1 202556.6 339360.8 448619.2 236352.1 281996.8 315531.6 118374.1 141446.2 276611.9 182094.7 236813.1 525265.2 279738.7 105564.9 371017.4 556831.4 688971.5 543420.6 285669.8 146429.8 60871.14 143435.5 136786.9 292350.4 382493.5 383913 271553 305925.6 260665.8 666446.8 805624.5 423761.2 109711.8 124341.3 130723.6 171219.8 172296 302220.5 351064.8 1178803 841934.3 316283 114354.1 104655.5 94321.22 96680.15 178174.6 447930.6 310470.4 79899.12 91175 67741.92 79512.18 178186.8 64560.37 44654.71 28726.06 40928.55 46527.98 34961.25 79136.12 189321.3 85395.63 97215.88 75711.89 41298.68 37222.41 153664.9 83203.72 31156.8 47100.17 81837.18 41656.36 27746.47 23432.57 25768.73 38341.65 61823.91 61744.92 114075.3 26578.64 23145.63 34503.45 70268.35 32490.06 58750.52 20872.43 45869.63 25688.12 24767.59 19795.63 22559.84 30155.78 12001.62 18650.56 26219.04 28017.9 26898.64 10351.94 14350.39 17081.76 16050.73 31745.68 26605.1 27394.47 19023.1 22386.88 26116.79 18809.68 20944.94 35917.95 17579.03 32739.59 31732.96 27110.89 33566.17 22761.91 27616.84 33777.78 30259.86 29705.23 32492.77 38059.58 26641.12 44622.22 75743.84 97176.62 reb
